CODIGO	CLAVE	DESCRIPCION	
01200947	BWN21/2300CR	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 064 MM. B. STD. (WN 300 LBS. 2 1/2"")"	
01200949	BWN3300B160	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 076 MM. B. 160 (WN 300 LBS. 3"")"	
01200950	BWN3300CRB80	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 076 MM. B. 80 (WN 300 LBS. 3"")"	
01200951	BWN3300CRE	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 076 MM. B. STD. (WN 300 LBS. 3"")"	
01200877	BWN4300CRB80	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 102 MM. B. 80 (WN 300 LBS. 4"")"	
01200879	BWN4300CR	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 102 MM. B. STD. (WN 300 LBS. 4"")"	
01201034	BWN4300CRBXXS	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 102 MM. B. XXS (WN 300 LBS. 4"")"	
01200881	BWN5300CRB80	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 127 MM. B. 80 (WN 300 LBS. 5"")"	
01200882	BWN5300CR	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 127 MM. B. STD. (WN 300 LBS. 5"")"	
01200886	BWN6300CRB80	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 152 MM. B. 80 (WN 300 LBS. 6"")"	
01200888	BWN6300CR	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 152 MM. B. STD. (WN 300 LBS. 6"")"	
01200896	BWN8300CRB80	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 203 MM. B. 80 (WN 300 LBS. 8"")"	
01200897	BWN8300CRE	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 203 MM. B. STD. (WN 300 LBS. 8"")"	
01200905	BWN10300CRE	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 254 MM. B. STD. (WN 300 LBS. 10"")"	
01200909	BWN12300CRB40	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 305 MM. B. 40 (WN 300 LBS. 12"")"	
01200911	BWN12300CRE	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 305 MM. B. STD. (WN 300 LBS. 12"")"	
01200917	BWN14300CR	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 356 MM. B. STD. (WN 300 LBS. 14"")"	
01200919	BWN14300CRBXS	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 356 MM. B. XS (WN 300 LBS. 14"")"	
01200926	BWN16300CRE	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 406 MM. B. STD. (WN 300 LBS. 16"")"	
01200931	BWN18300CRBXS	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 457 MM. B. XS (WN 300 LBS. 18"")"	
01200944	BWN24300CR	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 610 MM. B. STD. (WN 300 LBS. 24"")"	
01200945	BWN24300CRBXS	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 610 MM. B. XS (WN 300 LBS. 24"")"	
01200959	BWN1/2600CRBXSNC	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 013 MM. B. XS (WN 600 LBS. 1/2"")"	
01201023	BWN1600CRB160	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 025 MM. B. 160 (WN 600 LBS. 1"")"	
01200986	BWN11/2600CRB160	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 038 MM. B. 160 (WN 600 LBS. 1 1/2"")"	
01200984	BWN11/2600CR	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 038 MM. B.STD. (WN 600 LBS. 1 1/2"")"	
01200996	BWN2600CR160	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 051 MM. B. 160 (WN 600 LBS. 2"")"	
01200997	BWN2600CRB80	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 051 MM. B. 80 (WN 600 LBS. 2"")"	
01200998	BWN2600CR	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 051 MM. B. STD. (WN 600 LBS. 2"")"	
01201024	BWN2600CRBXSFL2	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 051 MM. B. XS (WN 600 LBS. 2"")"	
01201002	BWN21/2600CRB80	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 064 MM. B. 80 (WN 600 LBS. 2 1/2"")"	
01201008	BWN3600CRB80	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 076 MM. B. 80 (WN 600 LBS. 3"")"	
01201007	BWN3600CR	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 076 MM. B. STD. (WN 600 LBS. 3"")"	
01200954	BWN4600CRB80	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 102 MM. B. 80 (WN 600 LBS. 4"")"	
01200955	BWN4600CR	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 102 MM. B. STD. (WN 600 LBS. 4"")"	
01200961	BWN6600CRB80	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 152 MM. B. 80 (WN 600 LBS. 6"")"	
01200962	BWN6600CR	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 152 MM. B. STD. (WN 600 LBS. 6"")"	
01200970	BWN8600CRB80	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 203 MM. B. 80 (WN 600 LBS. 8"")"	
01200971	BWN8600CR	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 203 MM. B. STD. (WN 600 LBS. 8"")"	
01200973	BWN10600CRB80	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 254 MM. B. 80 (WN 600 LBS. 10"")"	
01200975	BWN10600CRBXS	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 254 MM. B. XS (WN 600 LBS. 10"")"	
01200979	BWN12600CRBXS	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 305 MM. B. XS (WN 600 LBS. 12"")"	
01201041	BWN14600CRBXS	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 356 MM. B. XS (WN 600 LBS. 14"")"	
01200989	BWN16600CR	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 406 MM. B. STD. (WN 600 LBS. 16"")"	
01201042	BWN16600CRBXS	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 406 MM. B. XS (WN 600 LBS. 16"")"	
01200991	BWN20600CRB.938	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 508 MM. B. 0.938 (WN 600 LBS. 20"")"	
01201001	BWN24600CR	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 610 MM. B. STD. (WN 600 LBS. 24"")"	
01200920	BLWN11/2300CRB160	"BRIDA DE ACERO CON CUELLO LARGO CARA REALZ. 21 K DE 038 MM. B. 160 (WN 300 LBS. 1 1/2"""	
01201095	BWN6600RTJB80	"BRIDA DE ACERO CON CUELLO RTJ 42 K DE 152 MM. B. 80 (WN 600 LBS. 6"")"	
01201222	BR1/2150CR	"BRIDA DE ACERO ROSCADA CARA REALZADA 10.5 K DE 013 MM. (150 LBS. 1/2"")"	
01201226	BR3/4150CR	"BRIDA DE ACERO ROSCADA CARA REALZADA 10.5 K DE 019 MM. (150 LBS. 3/4"")"	
01201206	BR3/4150CRG	"BRIDA DE ACERO ROSCADA CARA REALZADA 10.5 K DE 019 MM. GALV. (150 LBS. 3/4"")"	
01201228	BR1150CRE	"BRIDA DE ACERO ROSCADA CARA REALZADA 10.5 K DE 025 MM. (150 LBS. 1"")"	
01201207	BR1150CRG	"BRIDA DE ACERO ROSCADA CARA REALZADA 10.5 K DE 025 MM. GALV. (150 LBS. 1"")"	
01201233	BR11/4150CR	"BRIDA DE ACERO ROSCADA CARA REALZADA 10.5 K DE 032 MM. (150 LBS. 1 1/4"")"	
01201234	BR11/2150CR	"BRIDA DE ACERO ROSCADA CARA REALZADA 10.5 K DE 038 MM. (150 LBS. 1 1/2"")"	
01201208	BR11/2150CRG	"BRIDA DE ACERO ROSCADA CARA REALZADA 10.5 K DE 038 MM. GALV. (150 LBS. 1 1/2"")"	
01201209	BR2150CRNC	"BRIDA DE ACERO ROSCADA CARA REALZADA 10.5 K DE 051 MM. (150 LBS. 2"")"	
01201236	BR2150CR	"BRIDA DE ACERO ROSCADA CARA REALZADA 10.5 K DE 051 MM. (150 LBS. 2"")"	
01201210	BR2150CRG	"BRIDA DE ACERO ROSCADA CARA REALZADA 10.5 K DE 051 MM. GALV. (150 LBS. 2"")"	
01201237	BR21/2150CR	"BRIDA DE ACERO ROSCADA CARA REALZADA 10.5 K DE 064 MM. (150 LBS. 2 1/2"")"	
01201239	BR3150CR	"BRIDA DE ACERO ROSCADA CARA REALZADA 10.5 K DE 076 MM. (150 LBS. 3"")"	
01201220	BR4150CR	"BRIDA DE ACERO ROSCADA CARA REALZADA 10.5 K DE 102 MM. (150 LBS. 4"")"	
01201224	BR6150CR	"BRIDA DE ACERO ROSCADA CARA REALZADA 10.5 K DE 152 MM. (150 LBS. 6"")"	
01201242	BR1/2300CR	"BRIDA DE ACERO ROSCADA CARA REALZADA 21 K DE 013 MM. (300 LBS. 1/2"")"	
01201246	BR1300CR	"BRIDA DE ACERO ROSCADA CARA REALZADA 21 K DE 025 MM. (300 LBS. 1"")"	
01201247	BR11/4300CR	"BRIDA DE ACERO ROSCADA CARA REALZADA 21 K DE 032 MM. (300 LBS. 1 1/4"")"	
01201248	BR11/2300CR	"BRIDA DE ACERO ROSCADA CARA REALZADA 21 K DE 038 MM. (300 LBS. 1 1/2"")"	
01201217	BR11/2300CRG	"BRIDA DE ACERO ROSCADA CARA REALZADA 21 K DE 038 MM. GALV. (300 LBS. 1 1/2"")"	
01201249	BR2300CRE	"BRIDA DE ACERO ROSCADA CARA REALZADA 21 K DE 051 MM. (300 LBS. 2"")"	
01201250	BR21/2300CRE	"BRIDA DE ACERO ROSCADA CARA REALZADA 21 K DE 064 MM. (300 LBS. 2 1/2"")"	
01201245	BR8300CR	"BRIDA DE ACERO ROSCADA CARA REALZADA 21 K DE 203 MM. (300 LBS. 8"")"	
01201256	BR1600CR	"BRIDA DE ACERO ROSCADA CARA REALZADA 42 K DE 025 MM. (600 LBS. 1"")"	
01201565	BR2X1150CRR	"BRIDA DE ACERO ROSCADA RED. CARA REALZ. 10.5 K DE 051 X 025 MM. (150 LBS. 2"" X 1"")"	
01201566	BR4X2150CRR	"BRIDA DE ACERO ROSCADA RED. CARA REALZ. 10.5 K DE 102 X 051 MM. (150 LBS.4"" X 2"")"	
01201568	BR2X1300CRR	"BRIDA DE ACERO ROSCADA RED. CARA REALZ. 21 K DE 051 X 025 MM. (300 LBS. 2"" X 1"")"	
01201268	BSO3/4150CP	"BRIDA DE ACERO SIN CUELLO CARA PLANA 10.5 K DE 019 MM. (SO 150 LBS. 3/4"")"	
01201274	BSO11/4150CP	"BRIDA DE ACERO SIN CUELLO CARA PLANA 10.5 K DE 032 MM. (SO 150 LBS. 1 1/4"")"	
01201281	BSO2150CP	"BRIDA DE ACERO SIN CUELLO CARA PLANA 10.5 K DE 051 MM. (SO 150 LBS. 2"")"	
01201283	BSO21/2150CP	"BRIDA DE ACERO SIN CUELLO CARA PLANA 10.5 K DE 064 MM. (SO 150 LBS. 2 1/2"")"	
01201284	BSO3150CP	"BRIDA DE ACERO SIN CUELLO CARA PLANA 10.5 K DE 076 MM. (SO 150 LBS. 3"")"	
01201264	BSO4150CP	"BRIDA DE ACERO SIN CUELLO CARA PLANA 10.5 K DE 102 MM. (SO 150 LBS. 4"")"	
01201267	BSO6150CP	"BRIDA DE ACERO SIN CUELLO CARA PLANA 10.5 K DE 152 MM. (SO 150 LBS. 6"")"	
01201269	BSO8150CP	"BRIDA DE ACERO SIN CUELLO CARA PLANA 10.5 K DE 203 MM. (SO 150 LBS. 8"")"	
01201273	BSO12150CP	"BRIDA DE ACERO SIN CUELLO CARA PLANA 10.5 K DE 305 MM. (SO 150 LBS. 12"")"	
01201303	BSO2300CP	"BRIDA DE ACERO SIN CUELLO CARA PLANA 21 K DE 051 MM. (SO 300 LBS. 2"")"	
01201306	BSO3300CP	"BRIDA DE ACERO SIN CUELLO CARA PLANA 21 K DE 076 MM. (SO 300 LBS. 3"")"	
01201332	BSO1/2150CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 10.5 K DE 013 MM. (SO 150 LBS. 1/2"")"	
01201337	BSO3/4150CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 10.5 K DE 019 MM. (SO 150 LBS. 3/4"")"	
01201343	BSO1150CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 10.5 K DE 025 MM. (SO 150 LBS. 1"")"	
01201350	BSO11/4150CRE	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 10.5 K DE 032 MM. (SO 150 LBS. 1 1/4"")"	
01201353	BSO11/2150CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 10.5 K DE 038 MM. (SO 150 LBS. 1 1/2"")"	
01201358	BSO2150CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 10.5 K DE 051 MM. (SO 150 LBS. 2"")"	
01201361	BSO21/2150CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 10.5 K DE 064 MM. (SO 150 LBS. 2 1/2"")"	
01201365	BSO3150CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 10.5 K DE 076 MM. (SO 150 LBS. 3"")"	
01201324	BSO4150CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 10.5 K DE 102 MM. (SO 150 LBS. 4"")"	
01201329	BSO5150CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 10.5 K DE 127 MM. (SO 150 LBS. 5"")"	
01201334	BSO6150CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 10.5 K DE 152 MM. (SO 150 LBS. 6"")"	
01201339	BSO8150CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 10.5 K DE 203 MM. (SO 150 LBS. 8"")"	
01201346	BSO10150CRE	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 10.5 K DE 254 MM. (SO 150 LBS. 10"")"	
01201348	BSO12150CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 10.5 K DE 305 MM. (SO 150 LBS. 12"")"	
01201351	BSO14150CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 10.5 K DE 356 MM. (SO 150 LBS. 14"")"	
01201354	BSO16150CRE	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 10.5 K DE 406 MM. (SO 150 LBS. 16"")"	
01201356	BSO18150CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 10.5 K DE 457 MM. (SO 150 LBS. 18"")"	
01201357	BSO20150CRE	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 10.5 K DE 508 MM. (SO 150 LBS. 20"")"	
01201360	BSO24150CRE	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 10.5 K DE 610 MM. (SO 150 LBS. 24"")"	
01201379	BSO1/2300CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 21 K DE 013 MM. (SO 300 LBS. 1/2"")"	
01201383	BSO3/4300CRE	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 21 K DE 019 MM. (SO 300 LBS. 3/4"")"	
01201385	BSO1300CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 21 K DE 025 MM. (SO 300 LBS. 1"")"	
01201390	BSO11/4300CRE	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 21 K DE 032 MM. (SO 300 LBS. 1 1/4"")"	
01201393	BSO11/2300CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 21 K DE 038 MM. (SO 300 LSB. 1 1/2"")"	
01201398	BSO2300CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 21 K DE 051 MM. (SO 300 LBS. 2"")"	
01201402	BSO21/2300CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 21 K DE 064 MM. (SO 300 LBS. 2 1/2"")"	
01201403	BSO3300CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 21 K DE 076 MM. (SO 300 LBS. 3"")"	
01201374	BSO4300CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 21 K DE 102 MM. (SO 300 LBS. 4"")"	
01201378	BSO5300CRE	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 21 K DE 127 MM. (SO 300 LBS. 5"")"	
01201380	BSO6300CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 21 K DE 152 MM. (SO 300 LBS. 6"")"	
01201384	BSO8300CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 21 K DE 203 MM. (SO 300 LBS. 8"")"	
01201386	BSO10300CRE	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 21 K DE 254 MM. (SO 300 LBS. 10"")"	
01201389	BSO12300CRE	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 21 K DE 305 MM. (SO 300 LBS. 12"")"	
01201392	BSO14300CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 21 K DE 356 MM. (SO 300 LBS. 14"")"	
01201394	BSO16300CRE	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 21 K DE 406 MM. (SO 300 LBS. 16"")"	
01201396	BSO18300CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 21 K DE 457 MM. (SO 300 LBS. 18"")"	
01201400	BSO24300CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 21 K DE 610 MM. (SO 300 LBS. 24"")"	
01201412	BSO3/4600CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 42 K DE 019 MM. (SO 600 LBS. 3/4"")"	
01201414	BSO1600CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 42 K DE 025 MM. (SO 600 LBS. 1"")"	
01201418	BSO11/4600CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 42 K DE 032 MM. (SO 600 LBS. 1 1/4"")"	
01201419	BSO11/2600CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 42 K DE 038 MM. (SO 600 LBS. 1 1/2"")"	
01201423	BSO2600CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 42 K DE 051 MM. (SO 600 LBS. 2"")"	
01201425	BSO3600CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 42 K DE 076 MM. (SO 600 LBS. 3"")"	
01201409	BSO4600CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 42 K DE 102 MM. (SO 600 LBS. 4"")"	
01201411	BSO6600CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 42 K DE 152 MM. (SO 600 LBS. 6"")"	
01201413	BSO8600CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 42 K DE 203 MM. (SO 600 LBS. 8"")"	
01201417	BSO12600CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 42 K DE 305 MM. (SO 600 LBS. 12"")"	
01201443	BSO24600CR	"BRIDA DE ACERO SIN CUELLO CARA REALZ. 42 K DE 610 MM. (SO 600 LBS. 24"")"	
01201456	BLJ1/2150G	"BRIDA DE ACERO TRASLAPE 10.5 K DE 013 MM.GALV. (LJ 150 LBS. 1/2"")"	
01201512	BLJ3/4150G	"BRIDA DE ACERO TRASLAPE 10.5 K DE 019 MM. GALV. (LJ 150 LBS. 3/4"")"	
01201513	BLJ1150G	"BRIDA DE ACERO TRASLAPE 10.5 K DE 025 MM. GALV. (LJ 150 LBS. 1"")"	
01201470	BLJ11/4150	"BRIDA DE ACERO TRASLAPE 10.5 K DE 032 MM. (LJ 150 LBS.1 1/4"")"	
01201476	BLJ2150	"BRIDA DE ACERO TRASLAPE 10.5 K DE 051 MM. (LJ 150 LBS. 2"")"	
01201481	BLJ3150	"BRIDA DE ACERO TRASLAPE 10.5 K DE 076 MM. (LJ 150 LBS. 3"")"	
01201462	BLJ6150	"BRIDA DE ACERO TRASLAPE 10.5 K DE 152 MM. (LJ 150 LBS. 6"")"	
01201516	BLJ10150G	"BRIDA DE ACERO TRASLAPE 10.5 K DE 254 MM. GALV. (LJ 150 LBS. 10"")"	
01201526	B8F7012	"BRIDA GRUVLOK FIGURA 7012 DE 203 MM. (8"")"	
01201538	B2F7012A	"BRIDA GRUVLOK FIGURA 7012A DE 051 MM. (2"")"	
01201551	B2F744	"BRIDA LIGERA VICTAULIC FIRELOCK FIGURA 744 DE 051 MM. (2"")"	
01201553	B21/2F744	"BRIDA LIGERA VICTAULIC FIRELOCK FIGURA 744 DE 064 MM. (2 1/2"")"	
01201552	B3F744	"BRIDA LIGERA VICTAULIC FIRELOCK FIGURA 744 DE 076 MM. (3"")"	
01201549	B4F744	"BRIDA LIGERA VICTAULIC FIRELOCK FIGURA 744 DE 102 MM. (4"")"	
01201554	B5F744	"BRIDA LIGERA VICTAULIC FIRELOCK FIGURA 744 DE 127 MM. (5"")"	
01201550	B6F744	"BRIDA LIGERA VICTAULIC FIRELOCK FIGURA 744 DE 152 MM. (6"")"	
01201548	B8F744	"BRIDA LIGERA VICTAULIC FIRELOCK FIGURA 744 DE 203 MM. (8"")"	
01201605	B2F741	"BRIDA VICTAULIC FIGURA 741 DE 051 MM. (2"")"	
01201612	B21/2F741	"BRIDA VICTAULIC FIGURA 741 DE 064 MM. (2 1/2"")"	
01201603	B3F741	"BRIDA VICTAULIC FIGURA 741 DE 076 MM. (3"")"	
01201610	B4F741	"BRIDA VICTAULIC FIGURA 741 DE 102 MM. (4"")"	
01201616	B4F741G	"BRIDA VICTAULIC FIGURA 741 DE 102 MM. GALV. (4"")"	
01201606	B5F741	"BRIDA VICTAULIC FIGURA 741 DE 127 MM. (5"")"	
01201607	B6F741	"BRIDA VICTAULIC FIGURA 741 DE 152 MM. (6"")"	
01201617	B6F741G	"BRIDA VICTAULIC FIGURA 741 DE 152 MM. GALV. (6"")"	
01201608	B8F741	"BRIDA VICTAULIC FIGURA 741 DE 203 MM. (8"")"	
01201609	B10F741	"BRIDA VICTAULIC FIGURA 741 DE 254 MM. (10"")"	
01201620	B12F741	"BRIDA VICTAULIC FIGURA 741 DE 305 MM. (12"")"	
01201604	B16F741	"BRIDA VICTAULIC FIGURA 741 DE 406 MM. (16"")"	
01201621	B4F743	"BRIDA VICTAULIC FIGURA 743 21 KGS. DE 102 MM. (4"" 300 LBS.)"	
01100577	CAREF752	CAMARA DE RETARDO E-752 .	
01100578	CARE1/2F752	CAMARA DE RETARDO FIGURA 752 .	
01100096	CH1/2BCO	"CHAPETON BLANCO PARA ROCIADOR DE 013 MM. (1/2"")"	
01100102	CH1/2CROV27	"CHAPETON CROMADO PARA ROCIADOR V27 DE 013 MM. (1/2"")"	
01100103	CH3/4CROV27	"CHAPETON CROMADO PARA ROCIADOR V27 DE 019 MM. (3/4"")"	
01100104	CH0000VARIOS	"CHAPETONES BLANCO PARA ROCIADOR V27 DE 019 MM. (3/4"")"	
01201632	CISP4600CR	"CIEGA SPECTACLE CARA REALZADA 42 K DE 102 MM. FIGURA 8 (600 LBS. 4"")"	
01202721	C345OHDPERD11	"CODO 45O HDPE DE 076 MM. RD 11 (3"" X 45o)"	
01202730	C445OHDPERD11	"CODO 45O HDPE DE 102 MM. FM RD 11 (4"" X 45o)"	
01202731	C490OHDPERD11	"CODO 90O HDPE DE 102 MM. FM RD 11 (4"" 90o)"	
01202742	C490OHDPERD9	"CODO 90O HDPE DE 102 MM. RD 9 (4"" X 90o)"	
01202743	C690OHDPERD9	"CODO 90O HDPE DE 152 MM. RD 9 (6"" X 90o)"	
01202717	C1290OHDPERD11	"CODO 90O HDPE DE 305 MM. RD 11 (12"" X 90o)"	
01201914	CSW190O3000A20	"CODO A/ALEADO SW 210 KGS. DE 025 MM. A20 (1"" X 90o 3000 LBS.)"	
01201732	CSW3/490O6000F91	"CODO A/ALEADO SW 420 KGS. DE 019 MM. F91 (3/4"" X 90o 6000 LBS.)"	
01201858	CSW11/290O3000AI304	"CODO A/INOX. SW T-304 210 KGS. DE 038 MM. (1 1/2"" X 90o 3000 LBS.)"	
01201759	CSW3/490O3000AI316	"CODO A/INOX. SW T-316 210 KGS. DE 019 MM. (3/4"" X 90o 3000 LBS.)"	
01201755	CSW145O3000AI316	"CODO A/INOX. SW T-316 210 KGS. DE 025 MM. (1"" X 45o 3000 LBS.)"	
01201760	CSW190O3000AI316	"CODO A/INOX. SW T-316 210 KGS. DE 025 MM. (1"" X 90o 3000 LBS.)"	
01201761	CSW11/290O3000AI316	"CODO A/INOX. SW T-316 210 KGS. DE 038 MM. (1 1/2"" X 90o 3000 LBS.)"	
01201756	CSW245O3000AI316	"CODO A/INOX. SW T-316 210 KGS. DE 051 MM. (2"" X 45o 3000 LBS.)"	
01201757	CSW290O3000AI316	"CODO A/INOX. SW T-316 210 KGS. DE 051 MM. (2"" X 90o 3000 LBS.)"	
01201818	C290O40AI304	"CODO A/INOX. T304 DE 051 MM. (2"" X 90o CED. 40)"	
01201771	C345O40AI304	"CODO A/INOX. T304 DE 076 MM. (3"" X 45o CED. 40)"	
01201820	C390O40AI304	"CODO A/INOX. T304 DE 076 MM. (3"" X 90o CED. 40)"	
01201800	C490O10AI304	"CODO A/INOX. T304 DE 102 MM. (4"" X 90o CED. 10)"	
01201823	C490OAI304	"CODO A/INOX. T304 DE 102 MM. (4"" X 90o CED. 40)"	
01201778	C245O40AI316	"CODO A/INOX. T316 DE 051 MM. (2"" X 45o CED. 40)"	
01201809	C290O10AI316	"CODO A/INOX. T316 DE 051 MM. (2"" X 90o CED. 10)"	
01201813	C890O10AI316	"CODO A/INOX. T316 DE 203 MM. (8"" X 90o CED. 10)"	
01201822	C490O40AI304	"CODO A/INOX.C/C T304 DE 102 MM. (4"" X 90o CED. 40)"	
01202018	C1490ORL10	"CODO DE ACERO P/SOLDAR CED. 10 DE 356 MM. X 90o RL (14"" X 90o CED. 10)"	
01202020	C1645O10	"CODO DE ACERO P/SOLDAR CED. 10 DE 406 MM. X 45o (16"" X 45o CED. 10)"	
01202105	C1090ORL120	"CODO DE ACERO P/SOLDAR CED. 120 DE 254 MM. X 90o RL (10"" X 90o CED.120)"	
01202118	C11/290ORL160	"CODO DE ACERO P/SOLDAR CED. 160 DE 038 MM. X 90o RL (1 1/2"" X 90o CED.160)"	
01202119	C245O160	"CODO DE ACERO P/SOLDAR CED. 160 DE 051 MM. X 45o (2"" X 45o CED.160)"	
01202122	C21/245O160	"CODO DE ACERO P/SOLDAR CED. 160 DE 064 MM. X 45o (2 1/2"" X 45o CED.160)"	
01202124	C21/290ORL160	"CODO DE ACERO P/SOLDAR CED. 160 DE 064 MM. X 90o RL (2 1/2"" X 90o CED.160)"	
01202126	C345O160	"CODO DE ACERO P/SOLDAR CED. 160 DE 076 MM. X 45o (3"" X 45o CED.160)"	
01202128	C390ORL160	"CODO DE ACERO P/SOLDAR CED. 160 DE 076 MM. X 90o RL (3"" X 90o CED.160)"	
01202034	C845O20	"CODO DE ACERO P/SOLDAR CED. 20 DE 203 MM. X 45o (8"" X 45o CED. 20)"	
01202036	C1045O20	"CODO DE ACERO P/SOLDAR CED. 20 DE 254 MM. X 45o (10"" X 45o CED. 20)"	
01202038	C1245O20	"CODO DE ACERO P/SOLDAR CED. 20 DE 305 MM. X 45o (12"" X 45o CED. 20)"	
01202040	C1290ORL20	"CODO DE ACERO P/SOLDAR CED. 20 DE 305 MM. X 90o RL (12"" X 90o CED. 20)"	
