 CODIGO,CLAVE,DESCRIPCION,
01620833,THDPE1RD11,"TUBO DE HDPE DE 025 MM. RD 11 (1"")",
01620834,THDPE2RD11,"TUBO DE HDPE DE 051 MM. RD 11 (2"")",
01620835,THDPE21/2RD11,"TUBO DE HDPE DE 064 MM. RD 11 (2 1/2"")",
01620836,THDPE11/2RD11,"TUBO DE HDPE DE 038 MM. RD 11 (1 1/2"")",
01620837,TPCS4S35,"TUBO DE POLIETILENO CORRUGADO DE 102 MM. SANIT. SERIE 35 (4"")",
01620838,TPVC11/440DWV,"TUBO DE PVC DWV DE 038 MM. ABOC (1 1/4"" CED. 40) 2030230",
01620839,TPVC140DWV,"TUBO DE PVC DWV DE 025 MM. ABOC (1"" CED. 40) 2030230",
01302373,TSC580TM,"TUBO DE ACERO AL CARBON SIN COSTURA 141.3 X 09.5 MM. (5"" CED. 80)",
01302374,TCC1860,"TUBO DE ACERO AL CARBON CON COSTURA DE 457 X 19.05MM. (18"" CED.60)",
01302375,TMO1.75C18,TUBO MOFLE CALIBRE 18 45 MM,
01302376,TSC11/280AI304,"TUBO A/INOX. S/COSTURA T-304 DE 048.3 X 05.1 MM. (1 1/2"" CED. 80)",
01302377,TSC280AI304,"TUBO A/INOX. S/COSTURA T-304 DE 060.3 X 05.5 MM. (2"" CED. 80)",
01302378,TSC440AI304,"TUBO A/INOX. S/COSTURA T-304 DE 114.3 X 06.0 MM. (4"" CED. 40)",
01302379,TSC480AI304,"TUBO A/INOX. S/COSTURA T-304 DE 114.3 X 08.6 MM. (4"" CED. 80)",
01302380,TSC410AI316,"TUBO A/INOX. S/COSTURA T-316 DE 114.3 X 03.05 MM. (4"" CED.10)",
01302381,TSC1/280AI316,"TUBO A/INOX. S/COSTURA T-316 DE 021.3 X 03.7 MM. (1/2"" CED 80)",
01302382,TSC21/240AI316,"TUBO A/INOX. S/COSTURA T-316 DE 073.0 X 05.2 MM. (21/2"" CED 40)",
01302383,TCC1020RAROJA,"TUBO DE A/C C/C DE 273.1 X 06.3 MM. ROJA RAN. (10"" CED. 20)",
01620919,TCPVC11/4RD13.5BLZGFE,"TUBO DE CPVC RD 13.5 DE 1-1/4"" H1350150CO1500 ",
01620920,TCPVC11/2RD13.5BLZGFE,"TUBO DE CPVC RD 13.5 DE 1-1/2"" H1350150CO1500 ",
01620922,TCPVC21/2RD13.5BLZGFE,"TUBO DE CPVC RD 13.5 DE 2-1/2"" H1350250CO1500",
01620923,TCPVC3RD13.5BLZGFE,"TUBO DE CPVC RD 13.5 DE 3"" H1350300CO1500 ",
01620921,TCPVC2RD13.5BLZ15FTE,"TUBO DE CPVC RD 13.5 DE 2"" 15FT H1350200C01500",
01302384,TCC1040NRA,"TUBO DE ACERO AL CARBON CON COSTURA DE 10"" NEGRO RANURADO CED 40",
01121870,TCPVC11/480,"TUBO CPVC DE 032 MM. (1 1/4"" CED.80)",
01121869,TCPVC480,"TUBO CPVC DE 102 MM. (4"" CED.80)",
01121868,TCPVC680,"TUBO CPVC DE 152 MM. (6"" CED.80)",
01121867,TCPVC880,"TUBO CPVC DE 203 MM. (8"" CED.80)",
01121878,CP10F905E,"COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 905 DE 254 MM. (10"")",
01302385,TCC1040AI304,"TUBO A/INOX. C/COSTURA T-304 DE 273.1 X 9.27MM. (10"" CED. 40)",
01302386,TSC3/440CH,"TUBO DE ACERO AL CARBON SIN COSTURA DE 26.7 X 2.9 MM.( 3/4"" CED. 40)",
01302388,TSC340AI304,"TUBO A/INOX. S/COSTURA T-304 DE 088.9 X 05.5 MM. (3"" CED. 40)",
01302389,TSC840AI304,"TUBO A/INOX. S/COSTURA T-304 DE 219.1 X 08.2 MM. (8"" CED. 40)",
01302390,TSC3/4XXSP9,"TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 07.8 MM.  P9  (3/4"" CED. XXS)",
01302391,TSC310AI304,"TUBO A/INOX. S/COSTURA T-304 DE 088.9 X 03.0 MM. (3"" CED. 10)",
01302392,TCC640UL/FM,"TUBO DE ACERO AL CARBON CON COSTURA DE 6"" CED.40 UL/FM",
01302393,TCC840UL/FM,"TUBO DE ACERO AL CARBON CON COSTURA DE 8"" CED.40 UL/FM",
01302394,TSC610AI304,"TUBO A/INOX. S/COSTURA T-304 DE 168.3 X 03.4 MM. (6"" CED 10)",
01302395,TSC11/2160P11,"TUBO DE A/ALEADO SIN COSTURA 048.3 X 07.1 MM. P11 (1 1/2"" CED. 160)",
01302396,TSC8120P11,TUBO DE A/ALEADO SIN COSTURA 219.1 X 18.3 MM. P11 (8 CED. 120),
01302397,TCC240TMR,"TUBO DE ACERO AL CARBON CON COSTURA CED. 40 ASTM-A-53 GR. A DE 2"" DE DIAMETRO ROSCADO ",
01628578,TPVC240CEM,"TUBO DE PVC 2"" CED-40 CEM IPS",
01628579,TPVC340CEM,"TUBO DE PVC 3"" CED-40 CEM IPS",
01302398,TSC8160,"TUBO A/CARBON SIN COSTURA DE 8"" C-160",
01302399,TSC11/480GL,"TUBO DE ACERO AL CARBON SIN COSTURA DE 042.2 X 04.9 MM. GALV. LISO ( 1 1/4"" CED. 80 ",
01302400,TSC240AI304,"TUBO A/INOX. S/COSTURA T-304 DE 060.3 X 03.9 MM. (2"" CED. 40)",
01302401,TSC11/480GR,"TUBO DE ACERO AL CARBON SIN COSTURA DE 042.2 X 04.9 MM GALV.ROSC. ( 1 1/4"" CED. 80 )",
01302402,TSC1280TMDOBLE,"TRAMO DOBLE DE TUBO DE ACERO AL CARBON SIN COSTURA 323.8 X 17.5 MM. (12"" CED. 80)",
01302403,TSC21/280TM1,"TUBO DE ACERO AL CARBON SIN COSTURA ASTM-A-106 GR.B DE 2 1/2"" DE DIAMETRO CED. 80",
01302404,TSC380AI304,"TUBO DE ACERO INOXIDABLE SIN COSTURA ASTM A312 TP304 DE 3"" CED.80",
01302405,TSC2160AI304,"TUBO A/INOX. S/COSTURA T-304 DE 060.3 X 08.8 MM. (2"" CED. 160)",
01302406,TSC640AI304,"TUBO A/INOX. S/COSTURA T-304 DE 168.3 X 07.1 MM. (6"" CED. 40)",
01302407,TCC240RAROJA,"TUBO DE ACERO AL CARBON CON COSTURA RANURADA DE 060.3 X 03.9MM. ( 2"" CED 40 ) PINTADA DE ROJO ",
01302408,TCC440ROJA,"TUBO DE ACERO AL CARBON CON COSTURA DE 114.3 X 06.0 MM ROJA RANURADA ( 4"" CED 40 )",
01302409,TCC440RAROJA,"TUBO DE ACERO AL CARBON CON COSTURA RANURADA DE 114.3 X 06.0MM. ( 4"" CED 40 ) PINTADA DE ROJO ",
01302410,TCC640ROJA,"TUBO DE ACERO AL CARBON CON COSTURA DE 168.3 X 07.1 MM ROJA RANURADA ( 6"" CED 40 )",
01302411,TCC11/210RJARA,"TUBO DE A/C C/C DE 048.3 X 02.8 MM. ROJA RAN. (1 1/2"" CED. 10)",
01302412,TCC21/210RAROJA,"TUBO DE A/C C/C DE 073.3 X 03.0 MM. ROJA RANURADA ( 2 1/2"" CED 10 )",
01302413,TCC310RAROJA,"TUBO DE A/C C/C DE 088.9 X 03.0 MM. ROJA RANURADA ( 3"" CED 10 )",
01302414,TCC410RAROJA,"TUBO DE A/C C/C DE 114.3 X 03.0 MM. ROJA RANURADA ( 4"" CED 10 )",
01302415,TCC610RAROJA,"TUBO DE A/C C/C DE 168.3 X 03.0 MM. ROJA RANURADA ( 6"" CED 10 )",
01628593,TCPVC480,"TUBO DE CPVC DE 102 MM.  (4"" CED. 80)",
01302416,TCC11/240GL,"TUBO DE ACERO AL CARBON C/C GALV.LISO DE48.3 X 3.7 MM.    ( 1 1/2"" CED. 40 )",
01628595,TCPVC1080,"TUBO DE CPVC   (10"" CED. 80)",
01302417,TCC240RA,"TUBO DE ACERO AL CARBON CON COSTURA RANURADA DE 060.3 X 03..9MM. ( 2"" CED 40 ) ",
01302418,TCC11/240RAROJA,"TUBO DE ACERO AL CARBON CON COSTURA ROJA RANURADA DE 048.3 X03.7 MM. ( 1 1/2"" CED 40 )",
01302419,TCC140RAROJA,"TUBO DE ACERO AL CARBON CON COSTURA ROJA RANURADA DE 033.4 X03.4 MM. ( 1"" CED 40 )",
01302420,TSC410AI304,"TUBO A/INOX. S/COSTURA T-304 DE 114.3 MM. (4"" CED.10)",
01628607,TPVC12C900,"TUBO DE PVC DR14 C900 CEL CE UL/FM 305MM (12"")",
01628637,TPVC6X8C7HID,,
"TUBO PVC HID CLASE 7 C/CAMP DE 6M X 8"" ",,,
01628638,TPVC6X10C7HID,"TUBO PVC HID CLASE 7 C/CAMP DE 6M X 10"" ",
01628640,TPVC8C900,"TUBO DE PVC C900 CLASE 200 RD 14 FM  8""",
01628641,TPVC10C900,"TUBO DE PVC C900 CLASE 200 RD 14 FM 10""",
01302423,TCC440ULFM,TUBO DE A/C C/C DE 114.3X 06.0 MM. (4 CED. 40) UL/FM,
01302424,TSC8140E,"TUBO DE ACERO AL CARBON SIN COSTURA 219.1 X 20.6 MM. (8"" CED 140)",
01302425,TSC10140,"TUBO DE ACERO AL CARBON SIN COSTURA 273.1 X 25.4 MM. (10"" CED 140)",
01302426,TSC16140,"TUBO DE ACERO AL CARBON SIN COSTURA 406.4 X 36.5 MM. (16"" CED 140)",
01510840,ONE8HD,"ONE LOK SLDE P/TUBO HD SIGMA  8""",
01510841,ONE6HD,"ONE LOK SLDE P/TUBO HD SIGMA  6""",
01302427,TCC1010RRA,"TUBO DE ACERO AL CARBON CON COSTURA DE 273.1 X 04.19 MM ROJA RAN. (10"" CED. 10) UL/FM",
01510842,MRA2A12CG1100,"MAQUINA RANURADORA CG1100 PARA TUBO DE 2 A 12""",
01628643,TPCV45MM,TUBO PVC 45MM TELEFONICA GRIS ABOCINADO,
01302428,TCC30X.1000,"TUBO DE ACERO CON COSTURA LONG. DE 30"" X .1000"" API 5L GR B PSL1 ",
01302429,TCC11/210AI304,"TUBO DE ACERO INOXIDABLE T-304 C/COSTURA DE 11/2"" CED. 10",
01302430,TCC21/210RJARA,TUBO DE A/C C/C DE 073.0 X 03.0 MM. ROJA RAN. (2 1/2 CED. 10),
01628647,THDPE6RD11FM,"TUBO DE HDPE DE 152 MM. RD 11 (6"") FM",
01628648,THDPE2RD11FM,"TUBO DE HDPE DE 051 MM. RD 11 (2"") FM",
01628649,THDPE6RD11AZUL,"TUBO DE HDPE DE 152 MM. RD 11 (6"" AZUL) ",
01628650,THDPE4RD11LAZUL,"TUBO DE HDPE DE 102 MM. RD 11 (4"" AZUL)",
01628651,THDPE3RD11AZUL,"TUBO DE HDPE DE 076 MM. RD 11 (3"" AZUL) ",
01628652,THDPE2RD11AZUL,"TUBO DE HDPE DE 051 MM. RD 11 (2"" AZUL)",
01628653,THDPE3RD11LVERDE,"TUBO DE HDPE DE 076 MM. RD 11 (3"") LINEA VERDE",
01628654,THDPE2RD11LVERDE,"TUBO DE HDPE DE 051 MM. RD 11 (2"") LINEA VERDE",
01628655,THDPE11/2RD11LVERDE,"TUBO DE HDPE DE 038MM. RD 11 (1 1/2"") LINEA VERDE",
01628656,THDPE3RD11LAMARILLA,"TUBO DE HDPE DE 076 MM. RD 11 (3"") LINEA AMARILLA",
01628657,THDPE3/4RD11LAMARILLA,"TUBO DE HDPE DE 019MM. RD 11 (3/4"") LINEA AMARILLA",
01302431,TCC210RJARA,"TUBO DE A/C C/C DE 060.3 X 02.8 MM. ROJA RAN. (2"" CED. 10)",
01302432,TCC1020RAROJOBER,"TUBO DE ACERO AL CARBON CON COSTURA DE 273.1 X 06.3 MM. RANURADO ROJO BERMELLON (  10"" CED. 20 )",
01302433,TCC810RAROJOBER,"TUBO DE ACERO AL CARBON CON COSTURA DE 219.1 X 03.8 MM. RANURADO ROJO BERMELLON (  8"" CED. 10 )",
01302434,TCC610RAROJOBER,"TUBO DE ACERO AL CARBON CON COSTURA DE 168.3 X 3.4 MM. RANURADO ROJO BERMELLON (  6"" CED. 10 )",
01302435,TCC11/440ULFMROJOBER,"TUBO DE ACERO AL CARBON CON COSTURA UL/FM ROJO BERMELLON DE 42.2 X 3.6 MM.  ( 1 1/4"" CED. 40 )",
01302436,TCC240ULFMROJOBER,"TUBO DE ACERO AL CARBON CON COSTURA UL/FM ROJO BERMELLON DE 60.3 X 3.9 MM.  ( 2"" CED. 40 )",
01302437,THD8350,"TUBO DE HIERRO DUCTIL AWWA DE 8"" CLASE 350 ",
01302438,TSC11/480AI316TM,"COD. ART. R82340002 TUBO A/INOX. S/COSTURA T-316 DE 42.2 X 4.9 MM. (1 1/4"" CED. 80)",
01302439,TSC1/240CHTM,"COD. ART. R01040001 TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 02.8 MM. (1/2"" CED. 40)",
01302440,TCC30X1.250,"TUBO DE ACERO AL CARBON CON COSTURA DE 762 MM X 1.250"" ( 30"" )",
01628662,T680PVC,"TUBO DE PVC DE 6"" CED. 80",
01302441,TC1L,"TUBO DE COBRE  DE 025 MM. TIPO L (1"")",
01510872,REST12C900,"RESTRICTOR PARA TUBO PVC C900 CON TUBO PVC C900 UL/FM DE 12""",
01123833,ADAP30150B,"ADAPTADOR BRIDADO ACERO 30"" X 1200mm  150 LBS, /COPLE DE TUBO 30""",
01123834,ADAP48150B,"ADAPTADOR BRIDADO ACERO 48"" X 1200mm 150 LBS./ ACOPLE DE TUBO 48""",
01628694,TPVC6C900ULFM,"TUBO DE PVC DR14 C900 CEL CE UL/FM 150MM ( 6"")",
01302444,TCC410RAROJA,"TUBO DE A/C C/C DE 114.3 X 03.0 MM. ROJA RANURADA ( 4"" CED 10 )",
01302445,TCC610RAROJA,"TUBO DE A/C C/C DE 168.3 X 03.0 MM. ROJA RANURADA ( 6"" CED 10)",
01302446,TCC140RAROJA,"TUBO DE ACERO AL CARBON CON COSTURA ROJA RANURADA DE 033.4 X03.4 MM. ( 1"" CED 40 )",
01302447,TCC11/240RAROJA,"TUBO DE ACERO AL CARBON CON COSTURA ROJA RANURADA DE 048.3 X03.7 MM. ( 1 1/2"" CED 40 )",
01302448,TCC240RANROJO,"TUBO DE ACERO AL CARBON CON COSTURA ROJO BERM UL/FM DE 60.3 X 3.9 MM.( 2"" CED. 40 )",
01302449,TCC21/210RJARA,TUBO DE A/C C/C DE 073.0 X 03.0 MM. ROJA RAN. (2 1/2 CED. 10),
01510912,JDR60E38,"JUNTA DRESSER ESTILO 38 PARA TUBO DE 60""",
01628719,T160PP-H,TUBO PP-H GRIS SDR11 D160 X14.6 X 5000MM,
01628720,T63PP-H,TUBO PP-H GRIS SDR11 D63 X5.8 X 5000MM,
01628725,T90PP-H,TUBO PP-H GRIS SDR11 D90 X8.2 X 5000MM,
01302450,TCC1010,TUBO DE A/C C/C DE 273.1 X 04.19 MM. (10 CED. 10) UL FM,
01302451,TCC1010RA,TUBO DE A/C C/C DE 273.1 X 04.70 MM. ROJA RAN. (10 CED. 10),
01302452,TCC11/440RJOR,"TUBO DE ACERO AL CARBON CON COSTURA DE 042.2 X 3.6 MM ROJO ROSC. (1 1/4"" CED-40)",
01302454,TCC840RJARAN,"TUBO DE ACERO AL CARBON CON COSTURA DE 219.1 X 08.2 MM. ROJA RAN. (8"" CED. 40) ",
01302455,TCC840RAN,"TUBO DE ACERO AL CARBON CON COSTURA DE 219.1 X 08.2 MM. RAN. (8"" CED. 40) ",
01302456,TCC110RA,"TUBO DE A/C C/C DE 033.4 X 02.7 MM. RAN. (1"" CED. 10)",
01302457,TCC3/410AI304,"TUBO A/INOX. C/COSTURA T-304 DE 026.7 X 02.1 MM. (3/4"" CED 10)",
01628775,TALPVC10,"TUBO ALCANTARILLADO PVC SERIE 25 250 MM (10"")",
01628776,TALPVC12,"TUBO ALCANTARILLADO PVC SERIE 25 315 MM (12"")",
01302458,TSC21/210AI304,"TUBO A/INOX. S/COSTURA T-304 DE 073.0 X 03.5 MM. (2 1/2"" CED. 10)",
01302459,TSC410AI304,"TUBO A/INOX. S/COSTURA T-304 DE 114.3 X 03.1 MM. (4"" CED. 10)",
01302460,TCC140ROJA,"TUBO DE ACERO AL CARBON CON COSTURA DE 033.4 X 03.4 MM ROJA  ( 1"" CED. 40 )",
01628778,TPVC6X4C7HID,"TUBO PVC HID. CLASE 7 C/CAMP DE 6M X4"" ",
01302462,T2FOFO,"TUBO 2"" FO. FO. TEP",
01302463,T4FOFO,"TUBO 4"" FO. FO. TEP",
01302464,TCC11/240ROJA,"TUBO DE ACERO AL CARBON CON COSTURA ROJO BERM UL/FM DE 048.3 X 03.7 MM. ( 1 1/2"" CED 40 )",
01302465,TCC140ROJA,"TUBO DE ACERO AL CARBON CON COSTURA ROJO BERM UL/FM DE 033.4 X 03.4 MM. ( 1"" CED 40 )",
01302466,TCC21/240GLTM,"TUBO DE ACERO AL CARBON CON COSTURA DE 073.0 X 05.2 MM GALV. LISO 21/2""  EN CED.40",
01302467,TCC140ROJAL,"TUBO DE ACERO AL CARBON CON COSTURA ROJA LISA DE 033.4 X03.4 MM. ( 1"" CED 40 )",
01302468,TSC1430TM,"TUBO DE ACERO AL CARBON SIN COSTURA 355.6 X 09.6 MM. (14"" CED. 30)",
01302469,THDPE1RD9AZUL,TUBO DE HDPE DE 025 MM. RD 9 4710 (1''  AZUL),
01302470,THDPE11/2RD9AZUL,TUBO DE HDPE DE 038 MM. RD 9 4710 (1 1/2''  AZUL),
01302471,TSC11/480CHTM,"COD. ART. R03070003 TUBO DE ACERO AL CARBON SIN COSTURA 042.2 X 04.9 MM. (1 1/4"" CED. 80)",
01302472,TSC880AI304,"TUBO DE ACERO INOXIDABLE SIN COSTURA ASTM A312 TP304L (8"" CED 80)",
01302473,TCC310LTM,"TUBO DE A/C C/C DE 088.9 X 03.0 MM. LISO NEGRO UL/FM(3"" CED 10"")",
01302474,TCC410LTM,"TUBO DE A/C C/C DE 102 X 03.0 MM. LISO NEGRO UL/FM(4"" CED 10)",
01302475,TCC11/410RJARA,"TUBO DE A/C C/C DE 042.2 X 02.8 MM. ROJA RAN. (1 1/4"" CED. 10)",
01302476,TCC410RANROJO,"TUBO DE A/C C/C DE 114.3 X 03.0MM RANURADO ROJO BERMELLON ( 4"" CED. 10)",
01628824,TPVC2SANIT,"TUBO DE PVC  DE 52 MM. SANIT. (2"")",
01628831,THDPE6RD13.5,"TUBO DE POLIETILENO A.D. RD-17 DE 152 MM HDPE (6"")",
01302477,TCC210RJARATM,"TUBO DE A/C C/C DE 060.3 X 02.8 MM. ROJA RAN. (2"" CED. 10)",
01302478,TCC21/210RJARATM,TUBO DE A/C C/C DE 073.0 X 03.0 MM. ROJA RAN. (2 1/2 CED. 10),
01302479,TCC310RJARATMLYP,TUBO DE A/C C/C DE 088.9 X 03.0 MM. ROJA RAN. (3 CED. 10),
01302480,TCC410RJARATMLYP,"TUBO DE A/C C/C DE 114.3 X 03.0 MM. ROJA RAN. (4"" CED. 10)",
01628833,TPVC1080,"TUBO 10"" PVC CED 80",
01628834,TPVC680,"TUBO 6"" PVC CED 80",
01628835,TPVC21/280,"TUBO 2 1/2"" PVC CED 80",
01628836,TPVC380,"TUBO 3"" PVC CED 80",
01302481,TCC3/480TMK,"COD. ART. R03050003 TUBO DE ACERO AL CARBON CON COSTURA CED. 80 ASTM-A-53 Gr. A DE 3/4"" DE DIAMETRO",
01302482,TCC310E,"TUBO DE A/C C/C DE 088.9 X 03.0 MM. LISO (3"" CED. 10)",
01628858,T1/2LVERDEROS,"TUBO PP LINEA VERDE ROSCADO MAX  DE 1/2"" ",
01302483,TSC1/240ROSBER,"TUBO DE ACERO AL CARBON SIN COSTURA DE 021.3 X 02.8 MM ROSCADO Y PINTADO ROJO BERMELLON (1/2"" CED-40)",
01302484,TSC3/440ROSBER,"TUBO DE ACERO AL CARBON SIN COSTURA DE 026.7 X 02.9 MM ROSCADO Y PINTADO ROJO BERMELLON (3/4"" CED-40)",
01302485,TSC140ROSBER,"TUBO DE ACERO AL CARBON SIN COSTURA DE 033.4 X 03.4 MM ROSCADO Y PINTADO ROJO BERMELLON (1"" CED-40)",
01302486,TSC11/440ROSBER,"TUBO DE ACERO AL CARBON SIN COSTURA DE 042.2 X 03.6 MM ROSCADO Y PINTADO ROJO BERMELLON (1 1/4"" CED-40)",
01302487,TSC11/240ROSBER,"TUBO DE ACERO AL CARBON SIN COSTURA DE 048.3 X 03.7 MM ROSCADO Y PINTADO ROJO BERMELLON (1 1/2"" CED-40)",
01302488,TSC240ROSBER,"TUBO DE ACERO AL CARBON SIN COSTURA DE 060.3 X 03.9 MM ROSCADO Y PINTADO ROJO BERMELLON (2"" CED-40)",
01302489,TSC3/440GLTM,"COD. ART. R01920001 TUBO DE ACERO SIN COSTURA GALV. LISO DE 26.7 X 2.9 MM. ( 3/4"" CED. 40 )",
01302490,TSC1/240LBER,"TUBO DE ACERO AL CARBON SIN COSTURA DE 021.3 X 02.8 MM EXT. LISOS Y PINTADO  ROJO BERMELLON (1/2"" CED-40) ",
01302491,TSC3/440LBER,"TUBO DE ACERO AL CARBON SIN COSTURA DE 026.7 X 02.9 MM EXT. LISOS Y PINTADO ROJO BERMELLON (3/4"" CED-40)",
01302492,TSC140LBER,"TUBO DE ACERO AL CARBON SIN COSTURA DE 033.4 X 03.4 MM EXT. LISOS Y PINTADO ROJO BERMELLON (1"" CED-40)",
01302493,TSC11/440LBER,"TUBO DE ACERO AL CARBON SIN COSTURA DE 042.2 X 03.6 MM EXT. LISOS Y PINTADO ROJO BERMELLON (1 1/4"" CED-40)",
01302494,TSC11/240LBER,"TUBO DE ACERO AL CARBON SIN COSTURA DE 048.3 X 03.7 MM EXT. LISOS Y PINTADO ROJO BERMELLON (1 1/2"" CED-40)",
01302495,TSC240LBER,"TUBO DE ACERO AL CARBON SIN COSTURA DE 060.3 X 03.9 MM EXT. LISOS Y PINTADO ROJO BERMELLON (2"" CED-40)",
01302496,TCC140RROJA,"TUBO AC C/COST CED. 40 UL/FM ROJO ROSC.  1""",
01628870,COM32MMTP,CONECTOR MACHO DE 32MM TUBO PLUS,
01628872,T8PVCCEM,"TUBO PVC SANITARIO CEM  8""",
01302497,TCC210RJARAE,"TUBO DE A/C C/C DE 060.3 X 02.8 MM. ROJA RAN (2"" CED. 10)",
01302498,TCC310RAE,"TUBO DE A/C C/C DE 088.9 X 03.0 MM. ROJA RANURADA ( 3"" CED 10)",
01302499,TCC410RAE,"TUBO DE A/C C/C DE 114.3 X 03.0 MM. ROJA RANURADA ( 4"" CED 10)",
01628891,T1/2PPRTBP,"TUBO PPR CLASE 16 20MM TUBOPLUS  1/2""",
01628892,T21/2PPRTBP,"TUBO PPR CLASE 16 75MM TUBOPLUS  2 1/2""",
01628928,THDPE4RD11FM,"TUBO DE HDPE DE 102 MM. RD 11 4710 (4"")",
01628929,THDPE6RD11FM,"TUBO DE HDPE DE 152 MM. RD 11 4710 (6"")",
01628930,T3/4PPRTBP,"TUBO PPR CLASE 16  25MM TUBOPLUS  3/4""",
01628931,T1PPRTBP,"TUBO PPR CLASE 16  32MM TUBOPLUS  1""",
0162892,T11/2PPRTBP,"TUBO PPR CLASE 16  40MM TUBOPLUS  11/2""",
01628932,T11/2PPRTBP,"TUBO PPR CLASE 16  40MM TUBOPLUS  11/2""",
01628933,T12PPRTBP,"TUBO PPR CLASE 16  50MM TUBOPLUS  2""",
01628934,T121/2PPRTBP,"TUBO PPR CLASE 16  63MM TUBOPLUS  21/2""",
01302501,TCC440A500,"TUBO DE ACERO AL CARBON CON COSTURA A500 114.3 X 06.0 MM (4"" CED 40)",
01628973,C32MMX45OTP,"CODO 45° DE 32MM TUBO PLUS 1""",
01628977,DMH20MM,DADOS M.H. DE 20 MM TUBO PLUS ,
01628978,DMH25MM,DADOS M.H. DE 25 MM TUBO PLUS ,
01511032,TPE47102RD9,"TUBO PE4710 FM CL250 RD9 2"" LISA/NEG/ROJA",
01302502,TSC14X12.7TM,"TUBO DE ACERO AL CARBON SIN COSTURA 355.6 X 12.7 MM. (14"" X 1/2"")",
01302503,TSC480GR,"TUBO DE ACERO AL CARBON SIN COSTURA ROSC. GALV. (4"" CED. 80)",
01511052,TPVC21/2CED40TR,"TUBO DE PVC HID. DE 064 MM.  ( 2 1/2"" CED. 40 )",
01302504,T1280PVC,"TUBO PVC HIDRAULICO CED. 80 DE 305 MM ( 12"" )",
01302505,T1080PVC,"TUBO PVC HIDRAULICO CED. 80 DE 254 MM ( 10"" )",
01302506,TSC440RUM,"TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 06.0 MM. (4"" CED. 40)",
01302507,TCC21/240RRJA,"TUBO A/C CON COSTURA ROJA RANURADA DE 73.0 X 05.2 MM (2 1/2"" CED-40)",
01628986,R75X63MMTP,"REDUCCION 75 X 63MM TUBO PLUS  3"" X  2 1/2""",
01302040,TCPVC1BLAZE,"TUBO DE CPVC DE 025 MM. BLAZE (1"")",
01302508,TC3/8L,"TUBO DE COBRE  DE 010 MM. TIPO L (3/8"")",
01302509,TC11/4L,"TUBO DE COBRE  DE 032 MM. TIPO L (11/4"")",
01302510,TC11/2L,"TUBO DE COBRE  DE 038 MM. TIPO L (11/2"")",
01628987,C2090ORHTPLUS,"CODO 90° ROSCA HEMBRA 20 X 1/2"" TUBO PLUS",
01302511,TSC11/240GL,"TUBO DE ACERO AL CARBON SIN COSTURA 048.3 X 03.7 MM. GALV. LISO (1 1/2"" CED. 40)",
01302512,TSC11/440GL,"TUBO DE ACERO AL CARBON SIN COSTURA 042.2 X 03.6 MM. GALV. LISO (1 1/4"" CED. 40)",
01302513,TSC140GL,"TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 03.4 MM. GALV. LISO (1"" CED. 40)",
01302514,TSC1/240GL,"TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 02.8 MM. GALV. LISO (1/2"" CED. 40)",
01302515,TSC4XXS,"TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 17.1 MM. (4"" CED. XXS)",
01629036,TPVC2FC,"TUBO DE PVC DE 051 MM. FC (2"")",
01629037,TPVC4FC,"TUBO DE PVC DE 102 MM. FC (4"")",
01629038,TPVC6FC,"TUBO DE PVC DE 152 MM. FC (6"")",
01629039,TPVC11/2FC,"TUBO DE PVC DE 038 MM. FC (1 1/2"")",
01302516,TCC110RJARA,"TUBO DE A/C C/C DE 033.4 X 02.7 MM. ROJA RAN. (1"" CED. 10)",
01629040,CP50MMTPLUS,COPLE 50MM TUBO PLUS,
01629041,CP63MMTPLUS,COPLE 63MM TUBO PLUS,
01629042,CP40MMTPLUS,COPLE 40MM TUBO PLUS,
01302518,TCC340A500,"TUBO AC A/C ASTM A500 GR.B CED. 40 GALV. DE 3""",
01302519,TCC21/240A500,"TUBO AC A/C ASTM A500 GR.B CED. 40 GALV. DE 2 1/2""",
01302520,TCC240A500,"TUBO AC A/C ASTM A500 GR.B CED. 40 GALV. DE 2""",
01302521,TCC11/240A500,"TUBO AC A/C ASTM A500 GR.B CED. 40 GALV. DE 1 1/2""",
01302522,THDPE2RD11RJA,"TUBO DE HDPE DE 051 MM. RD 11 (2"" ROJA)",
01302523,THDPE3RD11RJA,"TUBO DE HDPE DE 076 MM. RD 11 (3"" ROJA) ",
01302524,THDPE4RD11LRJA,"TUBO DE HDPE DE 102 MM. RD 11 (4"" ROJA)",
01302525,THDPE6RD11RJA,"TUBO DE HDPE DE 152 MM. RD 11 (6"" ROJA)",
01302526,TSC840RUM,"TUBO DE ACERO AL CARBON SIN COSTURA 219.1 X 08.2 MM. (8"" CED. 40)",
01302527,TSC1/240GLE,"TUBO DE A/C SIN COSTURA 021.3 X 02.8 MM. GALV. ELECT. LISO (1/2"" CED-40)",
01629047,T3PPRTBP,"TUBO PPR CLASE 16 90MM TUBOPLUS 3""",
